Country Name,Country Code,year_int,CC_EST,GE_EST,PV_EST,RL_EST,RQ_EST,VA_EST
Greece,GRC,2008,0.126674965023994,0.577969372272491,0.267854154109955,0.853603005409241,0.881061792373657,0.928211510181427
Greece,GRC,2009,0.0628989040851593,0.615196585655212,-0.208124294877052,0.646844327449799,0.834921479225159,0.891443252563477
Greece,GRC,2010,-0.0625116676092148,0.492912799119949,-0.12720687687397,0.583895683288574,0.642821490764618,0.897718012332916
Greece,GRC,2011,-0.101170934736729,0.451953709125519,-0.0986951887607574,0.533327162265778,0.492343783378601,0.820455014705658
Greece,GRC,2012,-0.19037801027298,0.276448935270309,-0.217248693108559,0.388231575489044,0.521992683410645,0.700790524482727
Greece,GRC,2013,-0.0754430443048477,0.357173413038254,-0.171341717243195,0.467316538095474,0.628217577934265,0.687213718891144
Greece,GRC,2014,-0.136098176240921,0.298027336597443,-0.140445962548256,0.373986780643463,0.326164484024048,0.618707537651062
Greece,GRC,2015,-0.119139403104782,0.145935848355293,-0.235559731721878,0.252492129802704,0.391890466213226,0.651585519313812
Greece,GRC,2016,-0.13452722132206,0.124417319893837,-0.129703640937805,0.112394168972969,0.135288879275322,0.668896377086639
Greece,GRC,2017,-0.112043097615242,0.239155456423759,-0.0812440440058708,0.0502666123211384,0.22380830347538,0.658747911453247
Greece,GRC,2018,-0.0562080480158329,0.25846466422081,0.153979063034058,0.113017320632935,0.402087926864624,0.741765856742859
Greece,GRC,2019,0.0136982277035713,0.314295798540115,0.162428334355354,0.158072605729103,0.517325818538666,0.810683846473694
Greece,GRC,2020,0.0319508388638496,0.402936995029449,0.115181528031826,0.288973033428192,0.53649765253067,0.962944686412811
Greece,GRC,2021,0.183011442422867,0.406026542186737,0.10138326883316,0.321165591478348,0.426903694868088,0.945290207862854
Greece,GRC,2022,0.0375978611409664,0.446967661380768,0.106463775038719,0.325134873390198,0.464378982782364,0.956881701946259
Greece,GRC,2023,0.0978469252586365,0.148003026843071,0.239744067192078,0.213158577680588,0.578935325145721,1.01216721534729
Hungary,HUN,2000,0.720579922199249,0.999929845333099,0.918442904949188,0.832505941390991,1.04222512245178,1.13526666164398
Hungary,HUN,2002,0.574014663696289,0.991949141025543,1.26067221164703,0.868621826171875,1.25909173488617,1.15602231025696
Hungary,HUN,2003,0.63568913936615,0.827253758907318,1.13186395168304,0.805350184440613,1.11896371841431,1.16738212108612
Hungary,HUN,2004,0.665135562419891,0.801826775074005,0.82829761505127,0.846134841442108,1.16811418533325,1.1494140625
Hungary,HUN,2005,0.625532269477844,0.7481929063797,1.00310039520264,0.838809192180634,1.04747343063354,1.17518937587738
Hungary,HUN,2006,0.633171617984772,0.839411973953247,0.985676109790802,0.976617097854614,1.20098865032196,1.01504075527191
Hungary,HUN,2007,0.595291078090668,0.691066801548004,0.747096717357635,0.941449284553528,1.20607209205627,1.04105567932129
Hungary,HUN,2008,0.434097021818161,0.695977866649628,0.750263869762421,0.913386523723602,1.17410326004028,0.965708434581757
Hungary,HUN,2009,0.395329833030701,0.66804838180542,0.536816298961639,0.771155953407288,1.08185982704163,0.909724354743958
Hungary,HUN,2010,0.303954064846039,0.644822657108307,0.685783743858337,0.77266937494278,1.01445388793945,0.894237220287323
Hungary,HUN,2011,0.332649558782578,0.65021163225174,0.743254065513611,0.756602585315704,1.02754545211792,0.836973130702972
Hungary,HUN,2012,0.298703163862228,0.608617842197418,0.675794780254364,0.611102879047394,0.982062160968781,0.749367654323578
Hungary,HUN,2013,0.293921649456024,0.678418397903442,0.796646118164062,0.583020031452179,0.899946391582489,0.737164616584778
Hungary,HUN,2014,0.156544849276543,0.582895636558533,0.669904828071594,0.509202778339386,0.747946262359619,0.553214013576508
Hungary,HUN,2015,0.118709452450275,0.509736955165863,0.737792491912842,0.382024466991425,0.750261425971985,0.560090661048889
Hungary,HUN,2016,0.0721640735864639,0.457127034664154,0.64338093996048,0.413626253604889,0.590769052505493,0.402424246072769
Hungary,HUN,2017,0.0906213447451591,0.481280267238617,0.796200513839722,0.537432312965393,0.637029111385345,0.537440478801727
Hungary,HUN,2018,0.0553392209112644,0.443152636289597,0.737591445446014,0.5550696849823,0.563642382621765,0.487892836332321
Hungary,HUN,2019,0.0306371729820967,0.450478911399841,0.761921286582947,0.498684227466583,0.592322170734406,0.343573540449142
Hungary,HUN,2020,0.0689540952444077,0.538535594940186,0.83704686164856,0.492385804653168,0.469366848468781,0.390373110771179
Hungary,HUN,2021,0.0119548495858908,0.596821069717407,0.798591256141663,0.505373418331146,0.485284149646759,0.397480607032776
Hungary,HUN,2022,-0.103261694312096,0.533869922161102,0.678676307201385,0.422067135572433,0.406537681818008,0.425347447395325
Hungary,HUN,2023,-0.0004981306265108,0.372758895158768,0.731891810894012,0.427084535360336,0.318309366703033,0.35952889919281
Ireland,IRL,2000,1.38453423976898,1.59273290634155,1.58410012722015,1.53968262672424,1.78177714347839,1.4082487821579
Ireland,IRL,2002,1.36862599849701,1.57149362564087,1.50421679019928,1.5953254699707,1.71949744224548,1.27081513404846
Ireland,IRL,2003,1.41381525993347,1.49655044078827,1.34845769405365,1.48246681690216,1.5846620798111,1.27646601200104
Ireland,IRL,2004,1.27040612697601,1.51924753189087,1.17082571983337,1.51067984104156,1.56711328029633,1.47755229473114
Ireland,IRL,2005,1.58444654941559,1.73055720329285,1.29866683483124,1.58428418636322,1.48796188831329,1.62385451793671
Ireland,IRL,2006,1.70114398002625,1.53167414665222,1.19241058826447,1.70889830589294,1.83704507350922,1.39654088020325
Ireland,IRL,2007,1.7392373085022,1.55425381660461,1.21519267559052,1.72822141647339,1.85081696510315,1.39714181423187
Ireland,IRL,2008,1.73599350452423,1.49149310588837,1.18687438964844,1.70412838459015,1.91425919532776,1.42259049415588
Ireland,IRL,2009,1.75030028820038,1.33218801021576,1.05736601352692,1.74309933185577,1.69592678546906,1.35357344150543
Ireland,IRL,2010,1.68115770816803,1.34430372714996,1.02016532421112,1.76081323623657,1.61843299865723,1.32443165779114
Ireland,IRL,2011,1.55607664585114,1.45015203952789,0.948998928070068,1.74646854400635,1.59480214118958,1.3053605556488
Ireland,IRL,2012,1.45570015907288,1.53906953334808,0.941072702407837,1.7272036075592,1.56388533115387,1.32252132892609
Ireland,IRL,2013,1.64604413509369,1.50404286384583,0.901075720787048,1.70915448665619,1.57406163215637,1.31168913841248
Ireland,IRL,2014,1.69225120544434,1.59883308410645,1.05299115180969,1.76058638095856,1.75873184204102,1.31748867034912
Ireland,IRL,2015,1.67364001274109,1.52084052562714,0.89533257484436,1.72836124897003,1.80811500549316,1.33476042747498
Ireland,IRL,2016,1.64945268630981,1.32955777645111,0.833849668502808,1.46621227264404,1.72934794425964,1.2911810874939
Ireland,IRL,2017,1.52960228919983,1.26728880405426,0.993410110473633,1.38122129440308,1.57530915737152,1.29467368125916
Ireland,IRL,2018,1.5349406003952,1.37824308872223,1.01136958599091,1.41250944137573,1.61936497688293,1.29576563835144
Ireland,IRL,2019,1.4588143825531,1.2575615644455,0.959416449069977,1.34828162193298,1.59087955951691,1.3032408952713
Ireland,IRL,2020,1.53512811660767,1.43524384498596,0.965521574020386,1.45630073547363,1.4674471616745,1.38936042785645
